"","AUS_B_1","CAN_B_1","CHE_B_1","CHN_B_1","DEU_B_1","FRA_B_1","GBR_B_1","ITA_B_1","JPN_B_1","MEX_B_1","NOR_B_1","USA_B_1","AUS_B_2","CAN_B_2","CHE_B_2","CHN_B_2","DEU_B_2","FRA_B_2","GBR_B_2","ITA_B_2","JPN_B_2","MEX_B_2","NOR_B_2","USA_B_2","AUS_B_3","CAN_B_3","CHE_B_3","CHN_B_3","DEU_B_3","FRA_B_3","GBR_B_3","ITA_B_3","JPN_B_3","MEX_B_3","NOR_B_3","USA_B_3"
"2016-12-22",3.99695799846287,2.68560837533822,0.590826017405262,3.81420257852587,1.14525415656234,1.80287292864112,2.3330973043905,3.19197318223498,0.551016674316735,8.08228184398387,2.29638246926396,3.36535642195599,-1.96961371535772,-2.0137503637215,-1.03528796362925,-0.65534410434232,-1.73676378092293,-2.33848521203635,-1.91531709399794,-3.13611626301408,-0.82691831363579,-2.29525944129184,-1.76438062092543,-2.87842899203764,-4.28817670857606,-3.19630241478933,-3.59698879092405,-2.32674875044073,-4.2763286793091,-5.10014309452103,-4.54599648290474,-6.37656466417324,-1.54236820871645,-1.25792475707163,-2.44329394941484,-2.21840198508813
"2016-12-23",3.99081189874709,2.66835165558221,0.576132936307422,3.72339380436224,1.0891073987317,1.74820996576399,2.29517665017802,3.15700573693357,0.550593636050218,7.99565294633591,2.27210251082996,3.34503560694623,-1.95656256500303,-1.99006315838187,-1.00881114957043,-0.714506793459075,-1.67140199824051,-2.28947905003994,-1.87526305183548,-3.0982670411835,-0.831048432803821,-2.27034900806156,-1.7340336194586,-2.85455757852532,-4.3004043574633,-3.25649063103567,-3.63250670664684,-1.96372112614254,-4.2192320313694,-5.0171552133016,-4.52229059544121,-6.36133399426295,-1.54226523958773,-0.782913258233785,-2.4009873864786,-2.20197925250289
"2016-12-26",3.99257794104724,2.67265448419781,0.57599576511286,3.75302060037041,1.09260346730573,1.7512583189895,2.29632159099617,3.16037654984539,0.551453789389885,8.04190491655984,2.2728171026396,3.34627290083346,-1.953501374937,-1.95952293753588,-1.01663759133345,-0.54202103962711,-1.65703720582025,-2.28484634368285,-1.87813319576496,-3.09563951856952,-0.821887322554066,-2.28968664330812,-1.73664096932483,-2.84237371806743,-4.30116985734844,-3.30599724627484,-3.61538408863593,-2.63060903676664,-4.24305979985936,-5.02450679304071,-4.51180936026543,-6.36243446285195,-1.55310901782404,-0.986981644418826,-2.39237369536821,-2.20515169050096
"2016-12-27",4.0102724757754,2.67127121610017,0.55154181013241,3.74703911283374,1.09537837054916,1.73761197002037,2.29691491467226,3.19829312264752,0.548686778776826,8.07990628580958,2.29155083291055,3.36342765852772,-1.96294136338364,-1.9573614150625,-0.996189366060133,-0.578756628872202,-1.65714774534594,-2.27503301413133,-1.88065216202358,-3.15659065793623,-0.818898493070089,-2.40547146773318,-1.7553265186117,-2.86963150331553,-4.29756767155032,-3.30569134318641,-3.63023755771829,-2.5211376287216,-4.36985736940778,-5.08502829738507,-4.51033048611259,-6.41374459865729,-1.5464587150899,-0.288561529192261,-2.42620971943547,-2.13553473752002
"2016-12-28",3.90024592518087,2.60092176520007,0.544169692131883,3.70095630805177,1.08272368804984,1.75461750934541,2.24193172749148,3.15675314681731,0.562604339288725,8.11722389945145,2.30588059386953,3.31117043463519,-1.88166687737466,-1.89692277423664,-0.986875739552221,-0.670431652641856,-1.68001576484086,-2.34274953219329,-1.79365824944948,-3.18801082458335,-0.79215462711916,-2.2839907342913,-1.74815867557811,-2.83005623869969,-4.33714699063763,-3.27273096185789,-3.62893584041689,-2.23477959568964,-4.29146856953242,-5.06167663881305,-4.50955118085021,-6.24894901779697,-1.6671990777674,-0.548691105283806,-2.5320170554727,-2.14496835146324
"2016-12-29",3.86815836475868,2.58827027017771,0.517781938767111,3.73682919772786,1.02945730936087,1.72077831022879,2.15872213126011,3.15174633588281,0.545480352029344,8.0398632996845,2.26186334867337,3.29979260386785,-1.84514515003302,-1.88248139040604,-0.960022618359819,-0.709116730160262,-1.63999400139197,-2.28333090918933,-1.7120428181212,-3.1192870989798,-0.772205941775895,-2.1663474062758,-1.71329170503266,-2.83414602923851,-4.21141034047655,-3.32573363939363,-3.61370091602135,-2.68331702582454,-4.10064056349833,-5.02545552137813,-4.39937016414264,-6.32135673058136,-1.68374496392204,-0.666875423652984,-2.44445473302831,-2.27618958542968
"2016-12-30",3.87730763920098,2.58444975427842,0.511361931078707,3.70178076616197,1.08807902573643,1.80355600074031,2.17253765366484,3.20023950113528,0.55799035898001,7.94909119897193,2.24543237877571,3.28360069282745,-1.83369121902464,-1.87720811501336,-0.951325544920211,-0.672783693414847,-1.67701938101026,-2.24510488393499,-1.70576027167602,-3.20216137294739,-0.772601010352384,-2.08839170173548,-1.69896802298163,-2.76820253080523,-4.36088209850839,-3.34886948188278,-3.60403376783036,-2.60378214049524,-4.24646974619154,-5.3438513651695,-4.4974414567881,-6.36561421711497,-1.74489051797509,-0.480102762364034,-2.4015967793004,-2.41146257451963
"2017-01-02",3.87286987795357,2.5873106499802,0.504704361915712,3.70668801196569,1.07383904690924,1.81675940544777,2.1742515368206,3.14591142343277,0.56055459074534,7.96748867449861,2.24749618019779,3.28513268800978,-1.79026785645182,-1.8599770729822,-0.949962567835214,-0.687543582547276,-1.6583576123862,-2.1714918115185,-1.71057143818462,-3.15518020613205,-0.768830620905869,-2.10823822295725,-1.69373052981149,-2.75849773709358,-4.34533889246548,-3.37269452739034,-3.57915455402247,-2.59031383101278,-4.22576520656221,-5.52461869549265,-4.49182466438202,-6.35568931240189,-1.75966069152482,-0.493285347594696,-2.41557258051502,-2.41343296976715
"2017-01-03",3.88426181338629,2.59985930603902,0.51237500016337,3.68114601175041,1.16948376332148,1.97090870155609,2.27096845153658,3.30489651110762,0.560575909545187,8.14150119916989,2.22430790666876,3.25644235005211,-1.7829678693653,-1.90616678939306,-0.944373532261168,-0.682300223615154,-1.74997764558176,-2.16355222892601,-1.81822537837491,-3.27555189604526,-0.768342063376892,-2.28265105558861,-1.66063918217337,-2.75087497248172,-4.45558982618134,-3.26362808055459,-3.60495874708912,-2.39936231337112,-4.33780119899455,-5.98707730017462,-4.35945062325726,-6.57628648473966,-1.76034811080508,-0.633313705216592,-2.45265370816668,-2.23160799676974
"2017-01-04",3.87731388385614,2.56246837494528,0.49957204702104,3.66862543422694,1.20829554412623,2.03811433211461,2.2741623981629,3.32160745841539,0.595538512067041,8.26409879862977,2.26041204570635,3.25326958617941,-1.66281522121853,-1.87103244372348,-0.927851352909769,-0.69629006181036,-1.76453050780192,-2.23580875804317,-1.81335939398498,-3.24719305754114,-0.771935757430489,-2.30994901382009,-1.67649287540847,-2.73060726075645,-4.62735683148325,-3.24797384667771,-3.60789154667017,-2.14249083912206,-4.46283238446373,-6.14143856458872,-4.35966525040561,-6.66182230034788,-1.87801867884057,-0.898224534604529,-2.59254353374725,-2.27760071695976
"2017-01-05",3.78874975583617,2.52516266808812,0.479430104588501,3.68216795506283,1.12332802185828,1.97512941036305,2.23396507381955,3.39283038014928,0.609730276327182,8.27441625164198,2.22395259714338,3.14955633665734,-1.55420198636582,-1.82864812289618,-0.903217236030064,-0.808580933278858,-1.68400239665616,-2.1875876955355,-1.7937945305165,-3.28941287584074,-0.75648772872845,-2.34906178798202,-1.64153769577565,-2.62400526715648,-4.65522975004549,-3.33420043812856,-3.61504134254825,-1.97598886883355,-4.1665600343743,-5.85093833739402,-4.34287303049954,-6.69531850637416,-2.01058920386788,-0.268807182389001,-2.55431699286051,-2.31641756816229
"2017-01-06",3.79023139696702,2.58696539551931,0.500070823809496,3.67539536007511,1.20079715882545,2.02833542698091,2.29920808120615,3.4234607749657,0.599126623603413,8.04309462272765,2.23589165953001,3.2146419730403,-1.54083996701793,-1.90184917784873,-0.924500489507603,-0.84317487687198,-1.77480749094401,-2.19160452904685,-1.92128664643493,-3.3523332155231,-0.757347187356483,-2.14463360484782,-1.62939819283656,-2.7217396493863,-4.68545497744936,-3.26074196242394,-3.5866186156693,-2.00094419695848,-4.22822944691794,-5.94697226863628,-4.09957844885167,-6.63162552956025,-1.97940956682119,0.0062588459966193,-2.65948320860287,-2.17323659704171
"2017-01-09",3.80082436389629,2.53806350483431,0.463904284015081,3.66584967924231,1.18217601024222,1.99470929756393,2.26741695647383,3.35010268209002,0.599876948984272,8.08328043180279,2.22248531798737,3.15641196922232,-1.55250328342547,-1.83041185433631,-0.888105803461308,-0.876233599372969,-1.77329247447176,-2.14221915883057,-1.81323462265015,-3.2696436775136,-0.750151595865439,-2.06411225136737,-1.59199990096134,-2.66897327547183,-4.66584836274111,-3.26854548264004,-3.55095289501195,-1.87659864617528,-4.20730147642643,-5.93004188737561,-4.27519462763462,-6.65059770723414,-1.98772370953032,-0.174406441113639,-2.75192634077511,-2.17356810402397
"2017-01-10",3.82643774647584,2.54571834619573,0.455707327615461,3.71071520988244,1.18481319230568,2.0021445058791,2.28823668738546,3.35114499950714,0.623279342065847,8.24683182132292,2.22482258037725,3.1711622650832,-1.56066159120709,-1.82388081403736,-0.883145248522635,-0.89870280097848,-1.7392594121261,-2.16673783924049,-1.84507558673158,-3.26583588971201,-0.80161805783088,-2.10928289954775,-1.57694928033145,-2.67581893943387,-4.70065185471548,-3.32098172960976,-3.54029625861422,-2.10454284437095,-4.20920497924423,-5.88458581469891,-4.19667525011249,-6.61992896439762,-2.06941992834458,-0.533827827449219,-2.85009160500504,-2.21055607170756
"2017-01-11",3.81656612077577,2.54291868591187,0.432487312415522,3.70960213011831,1.14161300832834,1.95335313721007,2.28828867965379,3.29753177376079,0.63580105233838,8.18470190707048,2.22258173655404,3.16007847453962,-1.52682844514254,-1.84983491593278,-0.85845944921929,-0.949441775529989,-1.71162715819503,-2.14065002371622,-1.83872004782606,-3.22182534974061,-0.801397870817397,-2.01689617733866,-1.56638683729715,-2.66905007618611,-4.73639542313867,-3.26296518536754,-3.5340757810267,-1.99510386080514,-4.11344823637668,-5.7387739726186,-4.29050168074514,-6.56047192791153,-2.13718850199146,-0.647228376408682,-2.8895011930366,-2.16422614483576
"2017-01-12",3.78345838791916,2.52203319411203,0.42069243715339,3.70629996615889,1.14490904733862,1.98199001670508,2.24323037177044,3.33733210998985,0.599405214085581,8.1827945479248,2.24146581725876,3.16526428231517,-1.47309808003751,-1.84043574093198,-0.857675045425486,-0.931003909142018,-1.72011855093802,-2.14439376922047,-1.76413903124998,-3.2469642587746,-0.745187098507134,-1.99905609393544,-1.57411023628364,-2.66072245636185,-4.7308737852428,-3.24394309219818,-3.44830303592642,-2.02799372981412,-4.14731430762983,-5.84355809582571,-4.33184830960666,-6.62085228486729,-2.0532452575112,-1.14350836486876,-2.96270576264487,-2.25422174045628
"2017-01-13",3.79490156724201,2.57556258046153,0.449710938530759,3.71795026338233,1.20905595028608,2.04162771253267,2.3216826360017,3.36066906589244,0.604060958510511,8.27720549965445,2.26018162847942,3.19689180317879,-1.47662753511313,-1.90886626631074,-0.866113536276476,-1.00305820033918,-1.75741750376138,-2.14837388126933,-1.83622943133626,-3.25990055541884,-0.735476309893267,-2.03322545849088,-1.59733604023573,-2.68813384318154,-4.72542268689313,-3.20115052101361,-3.51093435019588,-1.9815456414276,-4.32703593795125,-6.03138243988106,-4.39832666382295,-6.7298231725204,-2.07470525914587,-1.56023668061743,-2.96426638910631,-2.24179188401194
"2017-01-16",3.79568611128758,2.55482664708394,0.434219349101062,3.72770973430079,1.19587096518257,2.04157295574837,2.27794928970707,3.39696957975074,0.6131582437665,8.32172273581662,2.2621645912778,3.19784549229257,-1.66532776233769,-1.875339928658,-0.851792013192637,-1.02883866676677,-1.73992020034092,-2.08229047284052,-1.78505346817449,-3.27263934442842,-0.702757520208826,-2.09180090930791,-1.59264977994534,-2.68179968856412,-4.39826681538402,-3.20528928861892,-3.52479105056023,-1.92286520728385,-4.38941409114152,-6.13018077983187,-4.47157874745932,-6.83437191403096,-2.14947212087077,-1.50968595987191,-3.00888027803531,-2.23772989477828
"2017-01-17",3.74998524300093,2.53834520298811,0.447774995690417,3.80072375552874,1.19055305393334,2.03091092554038,2.24704332586481,3.41825321807961,0.607065867136344,8.39687946107204,2.25922179776275,3.13601380256274,-1.60152867896445,-1.85556827734251,-0.867910075248242,-1.07120928683597,-1.71998710090561,-2.06004714072608,-1.75975422599087,-3.29122546486553,-0.692665078077513,-2.06523022774292,-1.59371845789348,-2.59346558137033,-4.3893408055431,-3.26693016988513,-3.53041359356487,-2.13373000126844,-4.38183559932641,-6.16493991405563,-4.33583451613396,-6.94279821490488,-2.1577996604858,-1.78657957840514,-2.97841033301908,-2.36259853046222
"2017-01-18",3.89074744571886,2.58654189419372,0.467477757386984,3.79848521457615,1.23309720550755,2.07790629401453,2.26418048905749,3.47254812876689,0.611473837736647,8.40202039867485,2.30633948959909,3.22054734583357,-1.73445022145397,-1.91391411580679,-0.895751516205142,-1.02597760859006,-1.74135171474385,-2.1272919793663,-1.78756146066171,-3.35886591909259,-0.709526854557424,-2.08910267168476,-1.65662237200649,-2.73001480254855,-4.45715091973449,-3.31264860577079,-3.52294357645495,-2.17531106920589,-4.42125735131206,-6.2205771596214,-4.28879643422679,-7.00819774054964,-2.13317173136676,-1.58174151678403,-2.94359279998764,-2.10991068225499
"2017-01-19",3.93807699485129,2.64856378269013,0.519387391572857,3.76920412659903,1.26785393599118,2.11595844635452,2.3449445653493,3.49074583168825,0.655200380361822,8.31933886770521,2.35026625884101,3.26732374986719,-1.74228812095336,-1.9807443121799,-0.952541538805949,-1.18839078925713,-1.78231346621229,-2.17402077659615,-1.87624370990666,-3.38107125835456,-0.75504285079611,-2.04718025101987,-1.69445756590938,-2.79588750115551,-4.6119736889174,-3.33170866763253,-3.54054054740797,-1.82486349895402,-4.43115325600637,-6.19072347064012,-4.29653110327881,-6.95246072523354,-2.20874278605352,-1.2995301154035,-2.99998107838573,-2.11984323931639
"2017-01-20",3.9056204352474,2.65777128426573,0.553315397496999,3.76787041732822,1.32754244169911,2.18094799232832,2.36806546949017,3.54769267386696,0.660754006951473,8.30734531083542,2.37393659901423,3.27859312970532,-1.73443593783488,-1.97528786067326,-0.980213683048089,-1.1597748842894,-1.79315746665793,-2.18143546126318,-1.90850730635405,-3.42969431776756,-0.757211739543699,-2.00477957284473,-1.72604401485869,-2.79279586851206,-4.54415611585343,-3.44728105140391,-3.56303509655958,-1.88689550268159,-4.51479740548352,-6.29883699539748,-4.30892710214142,-7.05505785715445,-2.27397422312848,-1.57678409110271,-3.01454945126292,-2.26909974856811
"2017-01-23",3.83353379737088,2.58956502489337,0.513716409947924,3.80750619682541,1.2449340452822,2.10639348457416,2.31990786334656,3.49817335772497,0.647996671341168,8.29347280803477,2.34962740815776,3.21246465439934,-1.63153758379935,-1.88158059729469,-0.933744794084055,-1.09273997812385,-1.73761999652213,-2.13077639476256,-1.84793240257751,-3.38395846825468,-0.749107673543604,-1.97692486368281,-1.68979702162286,-2.70322719069763,-4.61998479621051,-3.48658809206548,-3.5716248824261,-2.19449752840051,-4.38160052643199,-6.18252823689547,-4.40180848512085,-6.98838091297996,-2.2305784608995,-1.776337036223,-3.00726868510981,-2.37206173219533
"2017-01-24",3.88708018125853,2.66987400671693,0.531404231105907,3.8258368202769,1.29729841851081,2.14379670836508,2.32969848327543,3.55069912040849,0.646196850616051,8.3240319274317,2.39023821425872,3.27746463557897,-1.67161138770009,-1.97798546008275,-0.95321464558626,-1.10918578211041,-1.78229288334257,-2.17948488959565,-1.86973222853611,-3.44058835218526,-0.74275971218793,-1.93566005180711,-1.71114555848761,-2.79204386390832,-4.64954516778762,-3.46753211294153,-3.57878033957379,-2.16257233252319,-4.42608673560363,-6.14931826698521,-4.29664450079449,-7.02974429991463,-2.26166341007636,-1.8220808134619,-3.12025769400703,-2.26407564506273
"2017-01-25",3.8837451143953,2.74223206956285,0.576345008857422,3.84311831030534,1.36672348819663,2.23164311269678,2.42788981937504,3.61526407156441,0.653158357106767,8.34587595830105,2.42183474111543,3.33394446048301,-1.63040340475055,-2.06313375328761,-0.997335109616902,-1.15790991734169,-1.83859904027467,-2.2796306213926,-1.96424247988029,-3.5127403375683,-0.766399385208818,-1.9610325689218,-1.79975622567207,-2.86373127162753,-4.8512848619998,-3.461790097319,-3.65522590881992,-1.99611441490375,-4.47592577965379,-6.1620934802898,-4.43187401417243,-7.0427474509244,-2.14203831270341,-1.79876477854532,-3.03486551324425,-2.25987312844322
"2017-01-26",3.96256443355815,2.74323683972088,0.591344219770266,3.83975281401523,1.3805402541149,2.29550963373923,2.46974798935278,3.73081131207308,0.679138817913347,8.32031558723505,2.4949975962382,3.32800269883662,-1.7024935420598,-2.06265593592834,-1.02177645395613,-1.16127538904869,-1.88190812944121,-2.33691346747702,-2.01671519741512,-3.64922987356719,-0.78126139660407,-1.94539762457917,-1.88151380749392,-2.84254525002368,-4.93480948741385,-3.48189464067697,-3.61813910029292,-1.9821226344514,-4.41113994574725,-6.20376459095704,-4.40086804392157,-6.93770936606491,-2.16134753610715,-1.89060888252731,-3.12688415684516,-2.32544377592323
"2017-01-27",3.95717280055363,2.70395718040579,0.563618604642216,3.83978876315604,1.34217583854133,2.27926433686649,2.42937915714187,3.68358728116714,0.671042996767071,8.32191064609953,2.50837198366348,3.29902503739047,-1.66614515841152,-2.01103416628997,-0.985451666620154,-1.16020392821388,-1.83762645642658,-2.33752788012649,-1.96781180093013,-3.63193551466268,-0.759670703864104,-1.90594199358578,-1.88864630883366,-2.79389196646679,-5.01419297391021,-3.49733804396756,-3.61436192585589,-1.98096110106868,-4.36206441819261,-6.1111580568372,-4.44576077956268,-6.6900048712156,-2.18353921140738,-2.20574528893375,-3.12094090644785,-2.33647943581069
"2017-01-30",3.86732931630586,2.71606584426855,0.554550422166113,3.83976910807742,1.33303127081846,2.294094571967,2.40429627988147,3.76652969455436,0.683444944360269,8.30868015181053,2.5220227744999,3.32003784045814,-1.85997854248384,-2.01940236905097,-0.971548548115937,-1.15763206636864,-1.82409483515981,-2.38885467063142,-1.91291934236024,-3.76132505378041,-0.766307059659015,-1.85320297362134,-1.8851706279114,-2.80491899718324,-4.54861103563977,-3.53189867009937,-3.63864829326416,-1.97626332275873,-4.38710614267902,-5.93590876713368,-4.4591057652635,-6.44819583526986,-2.24114607328415,-2.34849716060206,-3.14367955729176,-2.39367249475184
"2017-01-31",3.87316464955508,2.69076339959552,0.573902733124157,3.83955801625876,1.31942465112523,2.27828181830254,2.37003994427691,3.69225932496816,0.681069757178712,8.31288055153041,2.481085586793,3.29219575450294,-1.85155800280036,-1.9810640521059,-0.986842216616546,-1.15831486414011,-1.80606253037721,-2.37085379451337,-1.87436171314144,-3.67263899370367,-0.769144483813105,-1.79825797142392,-1.83498755410816,-2.76443111170275,-4.60536738628013,-3.58539853740031,-3.68376830393694,-1.97372577244439,-4.42933302466994,-6.03970253992152,-4.42865290632897,-6.46973195815397,-2.20399414036921,-2.7013781347956,-3.1425959481752,-2.44249789307452
"2017-02-01",3.9204343299208,2.68819746056232,0.592471010312242,3.83961114817873,1.38349203113674,2.353181704253,2.41305908650735,3.75150705069498,0.704516505351429,8.26930332994666,2.49213642219938,3.30699204905868,-1.92138507309637,-1.98168613208936,-1.01472591191001,-1.15679718410219,-1.85533208168397,-2.4931149872572,-1.92077028624623,-3.77974597228226,-0.776911374222663,-1.84723412799214,-1.85223517944063,-2.78681911416142,-4.57905513682406,-3.57634418798054,-3.56590548865185,-1.97237974685167,-4.56698733024975,-6.08838974154333,-4.45476600175622,-6.44372988037446,-2.30485889866544,-2.3628926150347,-3.07725054662322,-2.41512341894803
"2017-02-02",3.91565724918365,2.6956528031121,0.583920408768272,3.84031904084026,1.33928036229321,2.31838921837551,2.37160163434061,3.69768291902846,0.722700499071655,8.2817474406998,2.49175855521809,3.32102413681855,-1.92497376556628,-1.99725970579525,-0.998257504405402,-1.15569600411366,-1.80398566586758,-2.43182610921398,-1.85514431794413,-3.7041904325411,-0.822031742498719,-1.88035596943394,-1.80568981649622,-2.80213442509643,-4.52013561045649,-3.57516993536225,-3.62686782007247,-1.97475319904303,-4.60488411402815,-6.24833217600414,-4.58713135243078,-6.58942489391117,-2.28156446309086,-2.35901116541799,-3.3097824555891,-2.46525576386866
"2017-02-03",3.94715375464381,2.70669380628865,0.564575250547155,3.85022976094914,1.33862523962301,2.3893661595194,2.34705682188156,3.75745818165551,0.726678080531503,8.31605959218498,2.47099218173245,3.32217489726307,-1.95079194766274,-1.99898823771225,-0.977147175894416,-1.10850692985903,-1.78187628230837,-2.45644637403216,-1.85091861974041,-3.74223388594254,-0.77579660195843,-1.90176314584754,-1.78988591091234,-2.79724735943754,-4.52038536687053,-3.62222473651143,-3.61069294047458,-1.94668755500818,-4.67848910357644,-6.52559683779968,-4.60369049953378,-6.7096487988971,-2.39029527968694,-2.47246862687284,-3.24259162195704,-2.5276923023564
"2017-02-06",3.84723385747109,2.65443455610735,0.546574121986673,3.87219289442654,1.31032407637493,2.47251236813492,2.31674549307158,3.87088323177992,0.75305196327349,8.31462833695313,2.44834048445873,3.28162047716483,-1.83537420862905,-1.92183930133964,-0.94687608939142,-1.11116233588298,-1.73789148393811,-2.62706560715718,-1.81776023694489,-3.88631621638733,-0.805749048999838,-1.89942893577827,-1.74671855193627,-2.71124137989555,-4.53758605939956,-3.70110351947112,-3.66597413444626,-1.77548419974236,-4.78661422239778,-6.46501851734292,-4.62985372230451,-6.60641153763616,-2.40479893620402,-2.44541205283354,-3.3252858103721,-2.7009587049396
"2017-02-07",3.822631379293,2.62864167974237,0.551938425691779,3.96585743970588,1.30189343800196,2.46329844521048,2.28604615479323,3.89509362140631,0.752650036559689,8.29937606099099,2.44854465831918,3.24280344576644,-1.82150416595432,-1.8982256384755,-0.949788063364999,-1.14524436084331,-1.72058201139057,-2.64178840300625,-1.78368896227469,-3.88199730048193,-0.815444169210789,-1.86094937389745,-1.75363413672403,-2.69333575789228,-4.44613651261903,-3.63742359906341,-3.68961003834033,-2.07051265470582,-4.83764163138669,-6.46126708264103,-4.61496102831078,-6.79371249779405,-2.39708354330561,-2.61054439640347,-3.33487159129907,-2.55444363030096
"2017-02-08",3.7475119121805,2.54693307377556,0.498932321842568,3.9946897786735,1.22513073560234,2.31112540027286,2.18479406611741,3.77884507214773,0.741411430061609,8.21723231398306,2.40083691351332,3.17032931972651,-1.73441788872052,-1.82475122659116,-0.888483252051265,-1.09835877698172,-1.6484978873952,-2.51217335685479,-1.67846227840022,-3.74315362062586,-0.799391150578861,-1.75556855324505,-1.68211883827085,-2.60060512805784,-4.42636945878735,-3.59360598174431,-3.66489881952956,-2.22026917353634,-4.76400561956619,-6.1782437417167,-4.53196453403971,-6.7947300895607,-2.38587918268408,-2.79925088468763,-3.42245691724266,-2.55776176323483
"2017-02-09",3.80115994204822,2.61095063220011,0.492876022675609,3.97325476161264,1.2251629147686,2.27281737184273,2.21314542806844,3.68419117736499,0.704582831086998,8.13135080156473,2.41328624190952,3.22095648161352,-1.83740257726908,-1.90517415154939,-0.886444283085774,-1.03039223577984,-1.65968179524615,-2.44467904648402,-1.71808038978105,-3.64315096400328,-0.708190818125867,-1.75340556460512,-1.7131295255577,-2.66834844033394,-4.30763838433735,-3.56060628684645,-3.62218848754027,-2.34581478338453,-4.69116837303458,-6.17989341466367,-4.46975151302772,-6.72533313464727,-2.35699859530311,-2.00940198835099,-3.40087065476472,-2.45137118802176
"2017-02-10",3.80057833449757,2.62484699175834,0.523547846569224,3.97971498968178,1.2633250703229,2.37014645737092,2.22971401819561,3.8067742751058,0.705419802906945,7.9260046509161,2.45645630780886,3.2217934511337,-1.8253846255699,-1.92320344941933,-0.944656080974134,-1.06968266120427,-1.68537428577293,-2.52374572465108,-1.74824551279988,-3.78506990725818,-0.694462895501025,-1.6164239728493,-1.73802171697988,-2.68188233213398,-4.33642436927383,-3.5189007955924,-3.66630063492871,-2.29482102307029,-4.83528142642697,-6.32021826289006,-4.49377012832937,-6.76393270359789,-2.37388913061522,-1.25977752166488,-3.55079497305165,-2.36978880437149
"2017-02-13",3.8531566150419,2.67021291495893,0.522410213834113,3.98921815766396,1.28211200651024,2.32619941706142,2.27461401528809,3.73346666510614,0.718077752267315,7.91164385550115,2.5369420803465,3.25146123712223,-1.88087313715925,-1.97915901968784,-0.918316564480538,-1.11594968493506,-1.70577674298593,-2.50602639924621,-1.79753852096815,-3.73107898589905,-0.698810900316094,-1.51051089503336,-1.81272944870387,-2.70724814281124,-4.44503118187701,-3.51163017859337,-3.6668261417656,-2.28300842434679,-4.85038879157585,-6.15421078313254,-4.48066403402395,-6.56703398001254,-2.4247677668182,-1.50342189730597,-3.68017857296259,-2.34623925460272
"2017-02-14",3.8830914276314,2.70123758308431,0.56042630799267,3.98924288019638,1.33807434883676,2.37071126114326,2.30330661079342,3.73913780630211,0.742219751803873,7.94994883511442,2.61259181163836,3.27467811324412,-1.96469232113414,-2.02075753655311,-0.95941639663332,-1.11581094781327,-1.77604723543767,-2.5407040934791,-1.75940600226414,-3.74817878756706,-0.70784536305266,-1.53903286401545,-1.87997418193932,-2.75362929680038,-4.22572206081552,-3.47280578989644,-3.73922428745661,-2.25890760156769,-4.93673372234501,-6.2564718529505,-4.62374126122466,-6.56337216675222,-2.51874127840489,-1.42532107542269,-3.79472744371359,-2.20808523582076
"2017-02-15",3.89861045373566,2.72963213151345,0.568112265462489,4.02368298064125,1.35235562529632,2.3797176013698,2.30340909918378,3.74816123652783,0.740589721965557,7.98572183910299,2.47415061460283,3.29397924465569,-2.01606682264503,-2.03543062484721,-0.9667110798689,-1.16352884632169,-1.77219377739701,-2.53958193130779,-1.78726671569886,-3.76494718663813,-0.718144671730464,-1.56846347945421,-1.80814279285732,-2.78437526553319,-4.12902244412287,-3.5101805442098,-3.74854435517291,-2.37949980609638,-4.98565855614581,-6.31728470327705,-4.66372436545354,-6.55165325538784,-2.52845916583486,-1.33780500221629,-3.2023331662034,-2.15054214661007
"2017-02-16",3.87579261167989,2.69507007257846,0.543018950871029,4.02088610817992,1.29015286848275,2.30373235502305,2.25881677870309,3.60278110893483,0.750342768502037,8.09802399065315,2.47737926718402,3.26410920792265,-1.98798852522134,-1.9878087875291,-0.931393217411981,-1.21289153351016,-1.73846604821699,-2.46879396246116,-1.71528454541207,-3.63822736969615,-0.739454164582123,-1.65678524401624,-1.80135388749302,-2.74283247487938,-4.13360988875285,-3.55185959468554,-3.78168209125573,-2.40017205988748,-4.76919578236957,-6.14946709434497,-4.68049154145768,-6.27369565985259,-2.53739891488769,-1.78365314755698,-3.27924833487538,-2.28666294337687
"2017-02-17",3.90754593524562,2.66378685440288,0.508085023992725,3.97803081858467,1.2335259273778,2.30803522860035,2.21620211230912,3.63692789097085,0.751429189169745,8.23478969885795,2.3900678067697,3.23317130511545,-2.02630147393411,-1.94443983344818,-0.897514741906676,-1.11464416127892,-1.71100489755058,-2.46911571647419,-1.64701705009437,-3.7049654538192,-0.745033183715192,-1.73786619888547,-1.7206317678234,-2.69654538463393,-4.16777570048392,-3.58803776384287,-3.7960906530176,-2.47634859995052,-4.73461644083412,-6.124921763825,-4.75886291796201,-6.21743482336064,-2.54928452805006,-2.21863765093855,-3.14453478370485,-2.34504100932476
